"EisaiShishoka_ID","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DaihyoDairiten_CD","JissekiShukeiKaiso","KozaDairiten_CD","Shishoka_CD","JissekiShukeiName_KJ","JissekiShukeiName_RKJ","JissekiShukeiName_KN","Jusho_CD","Jusho_KJ","Jusho_KJ_Clean","JushoBanchi_KJ","JushoBanchi_KN","TEL_NO","JissekiShukeiPrint_CD","ShiryoHaisoSaki_CD","HansokuShiten_CD","KuriniKai_KBN","KuriniKaiHenko_FLG","IyakuSo_KBN","Oncology_Mitoroku_Site","Hokatu_Mitoroku_Site","I_MitorokuShiten_CD","Yaku_MitorokuShiten_CD","Data_Status"
"3006233","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000006030","27004","000","和歌山支店","和歌山","ﾜｶﾔﾏｼﾃﾝ","30201","和歌山県和歌山市鳴神６０５","","","","","580","","53","","","1","69","69","","19","10"
"3006234","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000006040","27004","000","田辺支店","田辺","ﾀﾅﾍﾞｼﾃﾝ","30206","和歌山県田辺市元町","","","","","595","","53","","","1","69","69","","19","10"
"3006235","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000006099","27004","000","紀和営業部その他","紀和その他","ｷﾜｴｲｷﾞｮｳﾌﾞ ｿﾉﾀ","29201","奈良県奈良市今市町","","","","","605","","53","","","1","69","69","","19","10"
"3006236","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000000000","32001","000","ティーエスアルフ山陰","ＴＳＡ山陰","ﾃｨｰｴｽｱﾙﾌﾚﾂｻ ｻﾝｲﾝ","32201","島根県松江市矢田町２１８－２","","","","0852-21-4909","000","","54","","","3","69","69","","19","10"
"3006237","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001000","32001","000","山陰営業部","山陰","ｻﾝｲﾝｴｲｷﾞﾖｳﾌﾞ","32201","島根県松江市矢田町２１８－１２","","","","0852-21-4909","055","","54","","","3","69","69","","19","10"
"3006238","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001010","32001","000","鳥取支店","鳥取","ﾄﾂﾄﾘｼﾃﾝ","31201","鳥取県鳥取市千代水１丁目１－６","","","","","010","","54","","","3","69","69","","19","10"
"3006239","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001020","32001","000","米子支店","米子","ﾖﾅｺﾞｼﾃﾝ","31202","鳥取県米子市上福原１３１５－５","","","","","020","","54","","","3","69","69","","19","10"
"3006240","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001030","32001","000","松江支店","松江","ﾏﾂｴｼﾃﾝ","32201","島根県松江市矢田町２１８－２","","","","","030","","54","","","3","69","69","","19","10"
"3006241","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001040","32001","000","出雲支店","出雲","ｲｽﾞﾓｼﾃﾝ","32203","島根県出雲市浜町２１８－１","","","","","040","","54","","","3","69","69","","19","10"
"3006242","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001050","32001","000","浜田支店","浜田","ﾊﾏﾀﾞｼﾃﾝ","32202","島根県浜田市下府町３８８－３０","","","","","050","","54","","","3","69","69","","19","10"
"3006243","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000000000","33001","000","ティーエスアルフ岡山","ＴＳＡ岡山","ﾃｨｰｴｽｱﾙﾌﾚﾂｻ ｵｶﾔﾏ","33101","岡山県岡山市北区大元駅前９－１８","","","","086-801-0077","000","","54","","","3","69","69","","19","10"
"3006244","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001000","33001","000","岡山営業部","岡山","ｵｶﾔﾏｴｲｷﾞﾖｳﾌﾞ","33101","岡山県岡山市北区大元駅前９－１８","","","","086-801-0077","045","","54","","","3","69","69","","19","10"
"3006245","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001010","33001","000","岡山支店","岡山","ｵｶﾔﾏｼﾃﾝ","33101","岡山県岡山市北区大元駅前９－１８","","","","","010","","54","","","3","69","69","","19","10"
"3006246","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001020","33001","000","岡山機器試薬支店","岡山機試","ｵｶﾔﾏｷｷｼﾔｸｼﾃﾝ","33101","岡山県岡山市北区大内田８２８－４","","","","","020","","54","","","3","69","69","","19","10"
"3006247","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001030","33001","000","倉敷支店","倉敷","ｸﾗｼｼﾃﾝ","33202","岡山県倉敷市船穂町船穂９３１－１","","","","","030","","54","","","3","69","69","","19","10"
"3006248","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001040","33001","000","津山支店","津山","ﾂﾔﾏｼﾃﾝ","33203","岡山県津山市河辺７６５－１","","","","","040","","54","","","3","69","69","","19","10"
"3006249","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001020","34010","000","広島第一支店","広島１","ﾋﾛｼﾏﾀﾞｲ1ｼﾃﾝ","34104","広島県広島市西区商工センター１丁目２－１９","","","","","020","","54","","","3","69","69","","19","10"
"3006250","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001030","34010","000","広島第二支店","広島２","ﾋﾛｼﾏﾀﾞｲ2ｼﾃﾝ","34104","広島県広島市西区商工センター１丁目２－１９","","","","","030","","54","","","3","69","69","","19","10"
"3006251","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001040","34010","000","広島機器試薬支店","広島機試","ﾋﾛｼﾏｷｷｼﾔｸｼﾃﾝ","34104","広島県広島市西区商工センター１丁目２－１９","","","","","040","","54","","","3","69","69","","19","10"
"3006252","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001050","34010","000","福山支店","福山","ﾌｸﾔﾏｼﾃﾝ","34207","広島県福山市曙町６丁目１１－１５","","","","","050","","54","","","3","69","69","","19","10"
"3006253","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001060","34010","000","尾道支店","尾道","ｵﾉﾐﾁｼﾃﾝ","34205","広島県尾道市美ノ郷町本郷字新本郷１－１０９","","","","","060","","54","","","3","69","69","","19","10"
"3006254","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001070","34010","000","三次支店","三次","ﾐﾖｼｼﾃﾝ","34209","広島県三次市西酒屋町６６１－１","","","","","070","","54","","","3","69","69","","19","10"
"3006255","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001080","34010","000","東広島支店","東広島","ﾋｶﾞｼﾋﾛｼﾏｼﾃﾝ","34212","広島県東広島市三永３丁目１７－１７","","","","","080","","54","","","3","69","69","","19","10"
"3006256","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001090","34010","000","呉支店","呉","ｸﾚｼﾃﾝ","34202","広島県呉市築地町５－１６","","","","","090","","54","","","3","69","69","","19","10"
"3006257","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000000000","35001","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝｹｲ","34104","広島県広島市西区商工センター１丁目２－１９","","","","082-501-0222","000","","54","","","3","69","69","","19","10"
"3006258","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001000","35001","000","山口営業部","山口","ﾔﾏｸﾞﾁｴｲｷﾞﾖｳﾌﾞ","35202","山口県宇部市妻崎開作９５０－１","","","","0836-41-6211","085","","54","","","3","69","69","","19","10"
"3006259","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001010","35001","000","岩国支店","岩国","ｲﾜｸﾆｼﾃﾝ","35208","山口県岩国市平田２丁目１－５","","","","","010","","54","","","3","69","69","","19","10"
"3006260","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001020","35001","000","周南支店","周南","ｼﾕｳﾅﾝｼﾃﾝ","35215","山口県周南市鼓海１丁目３２４番２０","","","","","020","","54","","","3","69","69","","19","10"
"3006261","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001030","35001","000","山口支店","山口","ﾔﾏｸﾞﾁｼﾃﾝ","35203","山口県山口市大内長野６０８－１","","","","","030","","54","","","3","69","69","","19","10"
"3006262","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001040","35001","000","山口機器試薬支店","山口機試","ﾔﾏｸﾞﾁｷｷｼﾔｸｼﾃﾝ","35202","山口県宇部市あすとぴあ３丁目４－１５","","","","","040","","54","","","3","69","69","","19","10"
"3006263","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001050","35001","000","宇部支店","宇部","ｳﾍﾞｼﾃﾝ","35202","山口県宇部市あすとぴあ３丁目４－１５","","","","0836-52-8160","050","","54","","","3","69","69","","19","10"
"3006264","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001060","35001","000","長門支店","長門","ﾅｶﾞﾄｼﾃﾝ","35211","山口県長門市仙崎３３６－４","","","","","060","","54","","","3","69","69","","19","10"
"3006265","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001070","35001","000","下関支店","下関","ｼﾓﾉｾｷｼﾃﾝ","35201","山口県下関市石原８４－４","","","","083-256-5023","070","","54","","","3","69","69","","19","10"
"3006266","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001099","35001","000","山口営業部その他","山口その他","ﾔﾏｸﾞﾁｴｲｷﾞｮｳﾌﾞ ｿﾉﾀ","34104","広島県広島市西区商工センター１丁目２－１９","","","","082-501-0222","080","","54","","","3","69","69","","19","10"
"3006267","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001030","37001","000","香川その他課","香川その他","ｶｶﾞﾜｿﾉﾀ","37201","香川県高松市国分寺町福家甲１２５５－１０","","","","087-874-4196","050","","54","","","3","69","69","","19","10"
"3006268","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001040","37001","000","高知第一支店","高知１","ｺｳﾁﾀﾞｲ1ｼﾃﾝ","39204","高知県南国市岡豊町小蓮４２２－１","","","","088-855-8881","065","","54","","","1","69","69","","19","10"
"3006269","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001050","37001","000","高知第二支店","高知２","ｺｳﾁﾀﾞｲ2ｼﾃﾝ","39204","高知県南国市岡豊町小蓮４２２－１","","","","088-855-8882","085","","54","","","1","69","69","","19","10"
"3006270","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg36186","03/05/2026 14:34:04","PVU_XP_1302","13149","0000001060","37001","000","高知その他課","高知その他","ｺｳﾁｿﾉﾀ","39204","高知県南国市岡豊町小蓮４２２－１","","","","088-855-8883","095","","54","","","1","69","69","","19","10"
"3006271","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000000000","38001","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝｹｲ","38210","愛媛県伊予市下三谷１－６","","","","089-909-8694","000","","54","","","3","69","69","","19","10"
"3006272","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002000","38001","000","愛媛・徳島統括部","愛媛・徳島","ｴﾋﾒﾄｸｼﾏﾄｳｶﾂﾌﾞ","38210","愛媛県伊予市下三谷１－６","","","","089-909-8700","135","","54","","","3","69","69","","19","10"
"3006273","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002010","38001","000","松山第一支店","松山１","ﾏﾂﾔﾏﾀﾞｲ1ｼﾃﾝ","38210","愛媛県伊予市下三谷１－６","","","","089-909-8694","015","","54","","","3","69","69","","19","10"
"3006274","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002020","38001","000","松山第二支店","松山２","ﾏﾂﾔﾏﾀﾞｲ2ｼﾃﾝ","38210","愛媛県伊予市下三谷１－６","","","","089-909-8695","035","","54","","","3","69","69","","19","10"
"3006275","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002030","38001","000","南予支店","南予","ﾅﾝﾖｼﾃﾝ","38214","愛媛県西予市宇和町伊賀上７０－２","","","","0894-62-7450","050","","54","","","3","69","69","","19","10"
"3006276","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002040","38001","000","今治支店","今治","ｲﾏﾊﾞﾘｼﾃﾝ","38202","愛媛県今治市天保山町３丁目１－７","","","","0898-32-1211","060","","54","","","3","69","69","","19","10"
"3006277","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002050","38001","000","新居浜支店","新居浜","ﾆｲﾊﾏｼﾃﾝ","38205","愛媛県新居浜市寿町１２－５８","","","","0897-31-6222","075","","54","","","3","69","69","","19","10"
"3006278","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002060","38001","000","愛媛その他課","愛媛その他","ｴﾋﾒｿﾉﾀ","38210","愛媛県伊予市下三谷１－６","","","","089-909-8700","085","","54","","","3","69","69","","19","10"
"3006279","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002070","38001","000","徳島第一支店","徳島１","ﾄｸｼﾏﾀﾞｲ1ｼﾃﾝ","36201","徳島県徳島市川内町平石夷野２２４－２９","","","","088-678-4441","105","","54","","","3","69","69","","19","10"
"3006280","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002080","38001","000","徳島第二支店","徳島２","ﾄｸｼﾏﾀﾞｲ2ｼﾃﾝ","36201","徳島県徳島市川内町平石夷野２２４－２９","","","","088-678-4442","120","","54","","","3","69","69","","19","10"
"3006281","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002090","38001","000","徳島その他課","徳島その他","ﾄｸｼﾏ ｿﾉﾀ","36201","徳島県徳島市川内町平石夷野２２４－２９","","","","088-665-3111","130","","54","","","3","69","69","","19","10"
"3006282","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001030","40083","000","北九州支店","北九州","ｷﾀｷﾕｳｼﾕｳｼﾃﾝ","40107","福岡県北九州市小倉南区蒲生４丁目１－３０","","","","093-965-7154","035","","55","","","1","69","69","","19","10"
"3006283","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001050","40083","000","筑豊支店","筑豊","ﾁｸﾎｳｼﾃﾝ","40206","福岡県田川市川宮９０８－１","","","","0947-42-0344","065","","55","","","1","69","69","","19","10"
