"Dairiten_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DairitenName_KJKC","DairitenName_KJ","DairitenName_KJR","DairitenName_KJK","DairitenName_KN","DairitenName_KNR","Shiten_CD","Chiku_CD","Jusho_CD","Banchi_KJ","Banchi_KN","TEL_NO","FAX_NO","DairitenKanri_KBN","Dairiten_KBN","TorihikiKaishi_DT","TorihikiChushi_DT","Toroku_DT","ChikiHokatsu_CD"
"29012","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）スズケン奈良営業部","（株）スズケン奈良営業部","スズケン奈良営業部","Ｓ・奈良","KK ｽｽﾞｹﾝ ﾅﾗｴｲｷﾞﾖｳﾌﾞ","ｽｽﾞｹﾝ ﾅﾗ","52","","","","","0000-00-0000","","","1","19000101","","19000101",""
"29015","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","アルフレッサ（株）紀和","アルフレッサ（株）紀和","アルフレッサ紀和","ＡＦ紀和","ｱﾙﾌﾚﾂｻ ｷﾜ","AF ｷﾜ","52","","","","","0000-00-0000","","","1","20100401","","20100310",""
"29016","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","東邦薬品（株）奈良営業部","東邦薬品（株）奈良営業部","東邦薬品奈良","東邦奈良","ﾄｳﾎｳ KK ﾅﾗ","ﾄｳﾎｳﾅﾗ","52","","","","","0742-61-2600","","","1","20170401","","20170510",""
"29888","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","奈良の代理店","奈良の代理店","奈良の代理店","奈・代理店","ﾅﾗﾉ ﾀﾞｲﾘﾃﾝ","ﾅﾗ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"29889","04/01/2018 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","奈良の代理店","奈良の代理店","奈良の代理店","奈・代理店","ﾅﾗﾉ ﾀﾞｲﾘﾃﾝ","ﾅﾗ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"30008","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ips00025","03/29/2018 18:50:00","803001","ips00025","03/29/2018 18:50:00","803001","アルフレッサ和歌山","アルフレッサ和歌山","アルフレッサ和歌山","ＡＦ和歌山","ｱﾙﾌﾚﾂｻ ﾜｶﾔﾏ","AF ﾜｶﾔﾏ","52","","","","","0000-00-0000","","","1","19000101","","19000101",""
"30016","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）ケーエスケー紀和","（株）ケーエスケー紀和","ケーエスケー紀和","ＫＳＫ紀和","ｹ-ｴｽｹ- ｷﾜ","ｹ-ｴｽｹ- ｷﾜ","52","","","","","0000-00-0000","","","1","20090401","","20090327",""
"30017","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:39:18","PVU_EX_1400","itg40916","02/08/2019 10:39:18","PVU_EX_1400","（株）ナカヤマ","（株）ナカヤマ","（株）ナカヤマ","ナカヤマ","KKﾅｶﾔﾏ","ﾅｶﾔﾏ","52","","","","","073-471-5294","","","2","20160201","20190208","20160205",""
"30018","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","東邦薬品（株）和歌山営業部","東邦薬品（株）和歌山営業部","東邦薬品和歌山","東邦和歌山","ﾄｳﾎｳ KK ﾜｶﾔﾏ","ﾄｳﾎｳﾜｶﾔﾏ","52","","","","","073-465-4590","","","1","20170401","","20170510",""
"30502","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）スズケン和歌山営業部","（株）スズケン和歌山営業部","スズケン和歌山営業部","Ｓ・和歌山","KK ｽｽﾞｹﾝ ﾜｶﾔﾏｴｲｷﾞﾖｳ","ｽｽﾞｹﾝﾜｶﾔﾏ","52","","","","","0000-00-0000","","","1","19000101","","19000101",""
"30888","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","和歌山の代理店","和歌山の代理店","和歌山の代理店","和・代理店","ﾜｶﾔﾏﾉ ﾀﾞｲﾘﾃﾝ","ﾜｶﾔﾏ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"30889","04/01/2018 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","和歌山の代理店","和歌山の代理店","和歌山の代理店","和・代理店","ﾜｶﾔﾏﾉ ﾀﾞｲﾘﾃﾝ","ﾜｶﾔﾏ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"31888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","鳥取の代理店","鳥取の代理店","鳥取の代理店","鳥・代理店","ﾄﾂﾄﾘﾉ ﾀﾞｲﾘﾃﾝ","ﾄﾂﾄﾘ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"31889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","鳥取の代理店","鳥取の代理店","鳥取の代理店","鳥・代理店","ﾄﾂﾄﾘﾉ ﾀﾞｲﾘﾃﾝ","ﾄﾂﾄﾘ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"32001","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/18/2026 16:25:49","PVU_EX_1400","itg37786","02/18/2026 16:25:49","PVU_EX_1400","ティーエスアルフレッサ山陰","ティーエスアルフレッサ山陰","ＴＳアルフレッサ山陰","ＴＳ山陰","ﾃｨｰｴｽｱﾙﾌﾚﾂｻ ｻﾝｲﾝ","TSｱﾙﾌ ｻﾝｲﾝ","54","","","","","","","","1","","","20260401",""
"32888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","島根の代理店","島根の代理店","島根の代理店","島・代理店","ｼﾏﾈﾉ ﾀﾞｲﾘﾃﾝ","ｼﾏﾈ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"32889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","島根の代理店","島根の代理店","島根の代理店","島・代理店","ｼﾏﾈﾉ ﾀﾞｲﾘﾃﾝ","ｼﾏﾈ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"33001","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/19/2026 11:55:58","PVU_EX_1400","itg37786","02/19/2026 11:55:58","PVU_EX_1400","ティーエスアルフレッサ岡山","ティーエスアルフレッサ岡山","ＴＳアルフレッサ岡山","ＴＳ岡山","ﾃｨｰｴｽｱﾙﾌﾚﾂｻ ｵｶﾔﾏ","TSｱﾙﾌ ｵｶﾔﾏ","54","","","","","","","","1","","","20260401",""
"33888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","岡山の代理店","岡山の代理店","岡山の代理店","岡・代理店","ｵｶﾔﾏﾉ ﾀﾞｲﾘﾃﾝ","ｵｶﾔﾏ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"33889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","岡山の代理店","岡山の代理店","岡山の代理店","岡・代理店","ｵｶﾔﾏﾉ ﾀﾞｲﾘﾃﾝ","ｵｶﾔﾏ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"34001","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/24/2026 14:28:17","PVU_EX_1400","itg37786","02/24/2026 14:28:17","PVU_EX_1400","（株）エバルス","（株）エバルスＥＶ営業本部","エバルスＥＶ営業本部","エバルス","ｴﾊﾞﾙｽｴｲｷﾞｮｳﾎﾝﾌﾞ","ｴﾊﾞﾙｽｴｲ","54","","","","","","","","1","","","20260401",""
"34002","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg36186","03/12/2026 15:50:18","PVU_EX_1400","itg19647","03/12/2026 16:33:39","PVU_EX_1400","ティーエスアルフレッサ広島","ティーエスアルフレッサ広島","ＴＳアルフレッサ広島","ＴＳ広島","ﾃｨｰｴｽｱﾙﾌﾚﾂｻ ﾋﾛｼﾏ","TSｱﾙﾌ ﾋﾛｼﾏ","54","","","","","","","","1","","","20260401",""
"34003","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）サンキ","（株）サンキ","サンキ","サンキ","KK ｻﾝｷ","ｻﾝｷ","54","","","","","082-501-0800","082-501-0824","","1","19000101","","19000101",""
"34010","12/01/2023 00:00:00","12/31/9999 00:00:00","0","itg45886","11/30/2023 13:09:11","PVU_EX_1400","itg45886","11/30/2023 13:09:11","PVU_EX_1400","ティーエスアルフレッサ（株）","ティーエスアルフレッサ（株","ＴＳアルフレッサ","ＴＳアルフ","ﾃｲ-ｴｽｱﾙﾌﾚﾂｻ","ﾃｲ-ｴｽｱﾙﾌ","54","","","","","082-501-0222","082-276-3010","","1","19000101","","19000101",""
"34012","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）エバルス","（株）エバルス","エバルス","エバルス","KK ｴﾊﾞﾙｽ","KKｴﾊﾞﾙｽ","54","","","","","082-544-8301","082-544-8350","","1","19000101","","19000101",""
"34019","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:34:04","PVU_EX_1400","itg40916","02/08/2019 16:34:04","PVU_EX_1400","（株）健翔","（株）健翔","（株）健翔","健翔","KK ｹﾝｼﾖｳ","KKｹﾝｼﾖｳ","54","","","","","0829-40-0200","0829-74-3055","","1","19990901","20190208","19990830",""
"34031","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","（株）Ｐａｌｔａｃ広島","（株）Ｐａｌｔａｃ広島","Ｐａｌｔａｃ広島","ＰＴ広島","KKﾊﾟﾙﾀﾂｸ ﾋﾛｼﾏｼﾃﾝ","ﾊﾟﾙﾋﾛｼﾏ","54","","","","","082-278-2727","085-277-2530","","1","20011001","20111125","20011003",""
"34037","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）Ｐａｌｔａｃ中国支社","（株）Ｐａｌｔａｃ中国支社","Ｐａｌｔａｃ中国支社","ＰＴ中国","KKﾊﾟﾙﾀﾂｸ ﾁﾕｳｺﾞｸｼｼﾔ","ﾊﾟﾙﾁﾕｳｺﾞｸ","54","","","","","082-278-2727","085-277-2530","","1","20060914","","20060914",""
"34039","01/14/2021 00:00:00","12/31/9999 00:00:00","0","itg36186","01/14/2021 15:45:51","PVU_EX_1400","itg36186","01/14/2021 15:45:51","PVU_EX_1400","（株）井田両国堂　広島店","（株）井田両国堂　広島店","井田両国堂　広島店","井田　広島","ｲﾀﾞﾘﾖｳｺﾞｸﾄﾞｳ ﾋﾛｼﾏ","ｲﾀﾞ ﾋﾛｼﾏ","54","","","","","082-503-3100","","","3","20210108","","20210108",""
"34040","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）アステム広島営業部","（株）アステム広島営業部","アステム広島営業部","ＡＳ広島","ｱｽﾃﾑ ﾋﾛｼﾏ ｴｲｷﾞﾖｳﾌﾞ","ｱｽﾃﾑ ﾋﾛｼﾏ","54","","","","","0000-00-0000","","","1","20081001","","20080918",""
"34041","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）セイエル","（株）セイエル","セイエル","セイエル","KK ｾｲｴﾙ","ｾｲｴﾙ","54","","","","","082-278-1912","082-277-9482","","1","20100101","","20091202",""
"34044","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:41:01","PVU_EX_1400","itg40916","02/08/2019 10:41:01","PVU_EX_1400","共創未来広島薬品（株）","共創未来広島薬品（株）","共創未来広島","共創広島","ｷﾖｳｿｳﾐﾗｲ ﾋﾛｼﾏ","ｷﾖｳｿｳﾋﾛｼﾏ","54","","","","","082-420-2122","082-425-2002","","2","20170501","20190208","20170525",""
"34888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","広島の代理店","広島の代理店","広島の代理店","広・代理店","ﾋﾛｼﾏﾉ ﾀﾞｲﾘﾃﾝ","ﾋﾛｼﾏ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"34889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","広島の代理店","広島の代理店","広島の代理店","広・代理店","ﾋﾛｼﾏﾉ ﾀﾞｲﾘﾃﾝ","ﾋﾛｼﾏ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"34890","09/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","アルフレッサヘルスケア（株）西日本支社","アルフレッサＨＣ西日本支社","アルフレッサＨＣ西日","アルフ西日","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱﾆｼﾆﾎﾝ","ｱﾙﾌﾆｼﾆﾎﾝ","54","","","","","082-567-2790","082-262-2675","","1","20110907","","20110907",""
"35001","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/18/2026 11:33:14","PVU_EX_1400","itg37786","02/18/2026 11:33:14","PVU_EX_1400","ティーエスアルフレッサ山口","ティーエスアルフレッサ山口","ＴＳアルフレッサ山口","ＴＳ山口","ﾃｨｰｴｽｱﾙﾌﾚﾂｻ ﾔﾏｸﾞﾁ","TSｱﾙﾌﾔﾏｸﾞﾁ","54","","","","","","","","1","","","20260401",""
"35002","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:51:59","PVU_EX_1400","itg40916","02/08/2019 16:51:59","PVU_EX_1400","常盤薬品（株）","常盤薬品（株）","常盤薬品","常盤","ﾄｷﾜ ﾔｸﾋﾝ KK","ﾄｷﾜ","54","","","","","0836-41-6111","0836-44-6000","","1","19000101","20190208","19000101",""
"35003","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）アステム山口営業部","（株）アステム山口営業部","アステム山口営業部","ＡＳ山口","ｱｽﾃﾑ ﾔﾏｸﾞﾁｴｲｷﾞﾖｳﾌﾞ","ｱｽﾃﾑﾔﾏｸﾞﾁ","54","","","","","0000-00-0000","","","1","19000101","","19000101",""
"35013","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","（株）リードヘルスケア中国","（株）リードヘルスケア中国","リードヘルスケア中国","ＲＨＣ中国","ﾘ-ﾄﾞﾍﾙｽｹｱﾁﾕｳｺﾞｸ","RHCﾁﾕｳｺﾞｸ","54","","","","","08397-3-1234","","","1","19911101","","19911018",""
"35019","04/01/2015 00:00:00","12/31/9999 00:00:00","0","ecl05317","03/29/2018 18:50:00","803001","ecl05317","03/29/2018 18:50:00","803001","（株）リードＨＣ中国営業部","（株）リードＨＣ中国営業部","リードＨＣ中国営業部","ＲＨＣ中国","ﾘ-ﾄﾞﾍﾙｽｹｱﾁﾕｳｺﾞｸ","RHCﾁﾕｳｺﾞｸ","54","","","","","082-849-6377","082-848-9326","","1","20100617","","20100617",""
"35022","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:42:32","PVU_EX_1400","itg40916","02/08/2019 10:42:32","PVU_EX_1400","共創未来山口薬品（株）","共創未来山口薬品（株）","共創未来山口","共創山口","ｷﾖｳｿｳﾐﾗｲ ﾔﾏｸﾞﾁ","ｷﾖｳｿｳﾔﾏｸﾞﾁ","54","","","","","0833-71-2649","","","2","20170101","20190208","20161226",""
"35888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","山口の代理店","山口の代理店","山口の代理店","山・代理店","ﾔﾏｸﾞﾁﾉ ﾀﾞｲﾘﾃﾝ","ﾔﾏｸﾞﾁ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"35889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","山口の代理店","山口の代理店","山口の代理店","山・代理店","ﾔﾏｸﾞﾁﾉ ﾀﾞｲﾘﾃﾝ","ﾔﾏｸﾞﾁ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"36888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","徳島の代理店","徳島の代理店","徳島の代理店","徳・代理店","ﾄｸｼﾏﾉ ﾀﾞｲﾘﾃﾝ","ﾄｸｼﾏ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"36889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","徳島の代理店","徳島の代理店","徳島の代理店","徳・代理店","ﾄｸｼﾏﾉ ﾀﾞｲﾘﾃﾝ","ﾄｸｼﾏ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
"37001","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00025","03/29/2018 18:50:00","803001","ips00025","03/29/2018 18:50:00","803001","四国アルフレッサ（株）","四国アルフレッサ（株）","四国アルフレッサ","四国ＡＦ","ｼｺｸｱﾙﾌﾚﾂｻ KK","ｼｺｸAF","54","","","","","087-832-0100","087-832-0050","","1","19000101","","19000101",""
"37002","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg36186","03/12/2026 15:52:56","PVU_EX_1400","itg19647","03/12/2026 16:35:24","PVU_EX_1400","四国アルフレッサ（株）香川・高知統括部","四国アルフレッサ香川・高知","四国ＡＦ香川・高知","四ＡＦ香高","ｼｺｸｱﾙﾌﾚﾂｻ ｶｶﾞﾜ･ｺｳﾁ","ｼｺｸAF ｶ･ｺｳ","54","","","","","","","","1","","","20260401",""
"37010","05/21/2018 00:00:00","12/31/9999 00:00:00","0","itg04213","05/21/2018 11:13:26","PVU_EX_1400","itg04213","05/21/2018 11:13:26","PVU_EX_1400","（株）よんやく","（株）よんやく","よんやく","よんやく","KK ﾖﾝﾔｸ","ﾖﾝﾔｸ","54","","","","","089-990-4141","089-990-4170","","1","19991001","","19990917",""
"37011","04/10/2019 00:00:00","12/31/9999 00:00:00","0","itg04213","04/10/2019 09:01:59","PVU_EX_1400","itg04213","04/10/2019 09:01:59","PVU_EX_1400","（株）よんやくその他","（株）よんやくその他","よんやくその他","よんやく他","KK ﾖﾝﾔｸ ｿﾉﾀ","ﾖﾝﾔｸ ｿﾉﾀ","54","","","","","089-990-4141","089-990-4170","","1","20190401","","20190404",""
"37017","05/21/2018 00:00:00","12/31/9999 00:00:00","0","itg04213","05/21/2018 11:08:12","PVU_EX_1400","itg04213","05/21/2018 11:08:12","PVU_EX_1400","四国薬業（株）","四国薬業（株）","四国薬業（株）","四国薬業","ｼｺｸﾔｸｷﾞﾖｳ KK","ｼｺｸﾔｸｷﾞﾖｳ","54","","","","","089-990-4175","089-990-4176","","1","20041001","","20040902",""
"37021","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）幸燿","（株）幸燿","幸燿","幸燿","KK ｺｳﾖｳ(ｲ)","ｺｳﾖｳ(ｲ)","54","","","","","087-867-2525","087-865-6976","","1","20050502","","20050426",""
"37023","07/01/2015 00:00:00","12/31/9999 00:00:00","0","ecl05317","03/29/2018 18:50:00","803001","ecl05317","03/29/2018 18:50:00","803001","（株）ＰＡＬＴＡＣ四国","（株）ＰＡＬＴＡＣ四国","ＰＡＬＴＡＣ　四国","ＰＴ四国","ﾊﾟﾙﾀﾂｸｼｺｸｼｼﾔ","PTｼｺｸ","54","","","","","082-849-5434","","","1","20040301","","20080319",""
"37888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","香川の代理店","香川の代理店","香川の代理店","香・代理店","ｶｶﾞﾜﾉ ﾀﾞｲﾘﾃﾝ","ｶｶﾞﾜ","54","","","","","0000-00-0000","","","9","19000101","","19000101",""
