"EisaiOroshiSoshiki_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","EisaiOroshi_CD","OroshiSoshikiKaiso_LEVEL","OroshiSoshikiCode_FULL","OroshiSoshikiName_FULL","OroshiSoshikiCode_PART","OroshiSoshikiName_PART","OroshiSoshikiBottom_FLG","TEL_NO","Jusho_CD","ZIP_CD","Jusho_KJ","Data_Status"
"3010405","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","974091","大分営業部／中津支店／その他（同業）","91","その他（同業）","1","","","","","0"
"3010406","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","974095","大分営業部／中津支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010407","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","974099","大分営業部／中津支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010408","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9750","大分営業部／日田支店","50","日田支店","0","","","","","0"
"3010409","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","975091","大分営業部／日田支店／その他（同業）","91","その他（同業）","1","","","","","0"
"3010410","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","975095","大分営業部／日田支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010411","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","975099","大分営業部／日田支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010412","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9760","大分営業部／佐伯支店","60","佐伯支店","0","","","","","0"
"3010413","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","976091","大分営業部／佐伯支店／その他（同業）","91","その他（同業）","1","","","","","0"
"3010414","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","976095","大分営業部／佐伯支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010415","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","976099","大分営業部／佐伯支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010416","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","981091","宮崎営業部／宮崎支店／その他（同業）","91","その他（同業）","1","","","","","0"
"3010417","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","981099","宮崎営業部／宮崎支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010418","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9820","宮崎営業部／延岡支店","20","延岡支店","0","","","","","0"
"3010419","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","982091","宮崎営業部／延岡支店／その他（同業）","91","その他（同業）","1","","","","","0"
"3010420","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","982095","宮崎営業部／延岡支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010421","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","982099","宮崎営業部／延岡支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010422","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","983091","宮崎営業部／都城支店／その他（同業）","91","その他（同業）","1","","","","","0"
"3010423","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","983095","宮崎営業部／都城支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010424","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","956199","長崎営業部／島原支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010425","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9260","福岡営業部／二日市支店","60","二日市支店","0","","","","","0"
"3010426","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","926095","福岡営業部／二日市支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010427","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","926099","福岡営業部／二日市支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010428","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","927099","福岡営業部／西福岡支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010429","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9310","北九州営業部／北九州支店","10","北九州支店","0","","","","","0"
"3010430","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","931091","北九州営業部／北九州支店／その他（同業）","91","その他（同業）","1","","","","","0"
"3010431","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","931095","北九州営業部／北九州支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010432","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","931099","北九州営業部／北九州支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010433","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","231538","北九州営業部／小倉支店／その他（暫定）","38","その他（暫定）","1","","","","","0"
"3010434","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9315","北九州営業部／小倉支店","15","小倉支店","0","","","","","0"
"3010435","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","931595","北九州営業部／小倉支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010436","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","931599","北九州営業部／小倉支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010437","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","232038","北九州営業部／八幡支店／その他（暫定）","38","その他（暫定）","1","","","","","0"
"3010438","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9320","北九州営業部／八幡支店","20","八幡支店","0","","","","","0"
"3010439","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","932095","北九州営業部／八幡支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010440","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","932099","北九州営業部／八幡支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010441","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","233038","北九州営業部／筑豊支店／その他（暫定）","38","その他（暫定）","1","","","","","0"
"3010442","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9330","北九州営業部／筑豊支店","30","筑豊支店","0","","","","","0"
"3010443","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","933095","北九州営業部／筑豊支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010444","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","933099","北九州営業部／筑豊支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010445","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","201038","熊本営業部／熊本支店／その他（暫定）","38","その他（暫定）","1","","","","","0"
"3010446","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9010","熊本営業部／熊本支店","10","熊本支店","0","","","","","0"
"3010447","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","901091","熊本営業部／熊本支店／その他（同業）","91","その他（同業）","1","","","","","0"
"3010448","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","901095","熊本営業部／熊本支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010449","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","901099","熊本営業部／熊本支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010450","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","202038","熊本営業部／八代支店／その他（暫定）","38","その他（暫定）","1","","","","","0"
"3010451","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9020","熊本営業部／八代支店","20","八代支店","0","","","","","0"
"3010452","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","902091","熊本営業部／八代支店／その他（同業）","91","その他（同業）","1","","","","","0"
"3010453","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","902095","熊本営業部／八代支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010454","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","902099","熊本営業部／八代支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010455","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","272038","大分営業部／大分第２支店／その他（暫定）","38","その他（暫定）","1","","","","","0"
"3010456","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9710","大分営業部／大分第２支店","10","大分第２支店","0","","","","","0"
"3010457","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","971091","大分営業部／大分第２支店／その他（同業）","91","その他（同業）","1","","","","","0"
"3010458","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","971095","大分営業部／大分第２支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010459","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","971099","大分営業部／大分第２支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010460","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9730","大分営業部／別府支店","30","別府支店","0","","","","","0"
"3010461","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","973091","大分営業部／別府支店／その他（同業）","91","その他（同業）","1","","","","","0"
"3010462","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","973095","大分営業部／別府支店／その他（社員）","95","その他（社員）","1","","","","","0"
"3010463","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","973099","大分営業部／別府支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010464","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9830","宮崎営業部／都城支店","30","都城支店","0","","","","","0"
"3010465","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","983099","宮崎営業部／都城支店／その他（廃止先課）","99","その他（廃止先課）","1","","","","","0"
"3010466","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","3","291038","鹿児島営業部／鹿児島支店／その他（暫定）","38","その他（暫定）","1","","","","","0"
"3010467","04/16/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/16/2015 15:04:14","PVU-1010","itg36186","04/16/2015 15:04:14","PVU-1010","46","2","9910","鹿児島営業部／鹿児島支店","10","鹿児島支店","0","","","","","0"
